Title,Text,Date,Tags,Alert Type
"Latency increased on the GET /v1/exp/customers-billingaccounts/? resource in billingaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  [![Metric Graph]()](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  %%%,2025-09-24 01:00:22,"env:prod,resource_hash:329bf45034c1a5dc,resource_name:get_/usage/usageataglance,service:mobile-api-service,source:watchdog,story_category:apm,story_key:1672dbc7-51f4-5c06-9901-44511c60eda5,story_type:latency,team:ge-integration",info
"Latency increased on the GET /v1/exp/customers-billingaccounts/? resource in billingaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  [![Metric Graph]()](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  %%%,2025-09-24 00:50:47,"env:prod,resource_hash:704d1ffddcd69ecd,resource_name:get_/drd/initialize,service:mobile-api-service,source:watchdog,story_category:apm,story_key:1672dbc7-51f4-5c06-9901-44511c60eda5,story_type:latency,team:ge-integration",info
"Latency increased on the GET /v1/exp/customers-billingaccounts/? resource in billingaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  [![Metric Graph]()](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  %%%,2025-09-24 00:50:47,"env:prod,resource_hash:c224ee4a5027ef29,resource_name:get_/v1/exp/customers-billingaccounts/,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:1672dbc7-51f4-5c06-9901-44511c60eda5,story_type:latency,team:ge-integration",info
"Latency increased on the GET /v1/exp/customers-billingaccounts/? resource in billingaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  [![Metric Graph]()](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  %%%,2025-09-24 00:50:47,"env:prod,resource_hash:84f3f138dc818fb8,resource_name:get_/drd/navigation,service:mobile-api-service,source:watchdog,story_category:apm,story_key:1672dbc7-51f4-5c06-9901-44511c60eda5,story_type:latency,team:ge-integration",info
Latency increased on the GET /v1/exp/customers-billingaccounts/? resource in billingaccounts-exp-api,%%% New Watchdog Story detected on service billingaccounts-exp-api  [View Watchdog Story](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  [![Metric Graph]()](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  %%%,2025-09-24 00:50:47,"env:prod,resource_hash:c224ee4a5027ef29,resource_name:get_/v1/exp/customers-billingaccounts/,service:billingaccounts-exp-api,source:watchdog,story_category:apm,story_key:1672dbc7-51f4-5c06-9901-44511c60eda5,story_type:latency,team:ge-integration",info
"Latency increased on the GET /v1/exp/customers-billingaccounts/? resource in billingaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  [![Metric Graph]()](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  %%%,2025-09-24 00:50:47,"env:prod,resource_hash:329bf45034c1a5dc,resource_name:get_/usage/usageataglance,service:mobile-api-service,source:watchdog,story_category:apm,story_key:1672dbc7-51f4-5c06-9901-44511c60eda5,story_type:latency,team:ge-integration",info
[P3] [Recovered on {resource_name:get_/v1/exp/customers-billingaccounts/}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/03028edd03116ea12d880b3732bb56482479b744.png)](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fcustomers-billingaccounts%2F&from_ts=1758673919000&to_ts=1758675119000&event_id=8294858232528445265&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Tue Sep 23 2025 23:38:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fcustomers-billingaccounts%2F&from_ts=1758673919000&to_ts=1758675119000&event_id=8294858232528445265&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Fcustomers-billingaccounts%2F&from_ts=1758660419000&to_ts=1758674819000&live=false&link_source=monitor_notif)] %%%",2025-09-24 00:46:59,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/customers-billingaccounts/,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {resource_name:post_/esb/financial/getlastbill/v1}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/44cfacb740a1138919c34ddf5f1835bfe773a93b.png)](/monitors/213661559?group=resource_name%3Apost_%2Fesb%2Ffinancial%2Fgetlastbill%2Fv1&from_ts=1758673859000&to_ts=1758675059000&event_id=8294857214452315164&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Tue Sep 23 2025 23:37:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Apost_%2Fesb%2Ffinancial%2Fgetlastbill%2Fv1&from_ts=1758673859000&to_ts=1758675059000&event_id=8294857214452315164&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Apost_%2Fesb%2Ffinancial%2Fgetlastbill%2Fv1&from_ts=1758660359000&to_ts=1758674759000&live=false&link_source=monitor_notif)] %%%",2025-09-24 00:45:59,"env:prod,monitor,priority:p3,resource_name:post_/esb/financial/getlastbill/v1,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {resource_name:post_/esb/financial/getlastpayment/v1}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/71b0f1950c933d95519164cfb1b27199d78dcc7d.png)](/monitors/213661559?group=resource_name%3Apost_%2Fesb%2Ffinancial%2Fgetlastpayment%2Fv1&from_ts=1758673859000&to_ts=1758675059000&event_id=8294857214302403649&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Tue Sep 23 2025 23:37:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Apost_%2Fesb%2Ffinancial%2Fgetlastpayment%2Fv1&from_ts=1758673859000&to_ts=1758675059000&event_id=8294857214302403649&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Apost_%2Fesb%2Ffinancial%2Fgetlastpayment%2Fv1&from_ts=1758660359000&to_ts=1758674759000&live=false&link_source=monitor_notif)] %%%",2025-09-24 00:45:59,"env:prod,monitor,priority:p3,resource_name:post_/esb/financial/getlastpayment/v1,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
Latency increased on the GET /v1/exp/customers-billingaccounts/* resource in mule,%%%   [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/2ca40e7cc79896bfc3da6053777c655289b15674.png)](/watchdog/story/8ae5e015-383a-5b99-ba65-97fde34de1e9)  %%%,2025-09-24 00:45:47,"env:prod,service:mule,source:watchdog,story_category:usm,story_key:8ae5e015-383a-5b99-ba65-97fde34de1e9,story_type:latency,team:ge-integration",info
[P3] [Triggered on {host:prt-mule-p02.genesispower.co.nz}] [Tier 1] Mule Prod - System load is high for host,"%%% High 5-minute load average detected on host prt-mule-p02.genesispower.co.nz.  This alert means the system has more processes waiting to run than it can efficiently handle. A high load average often indicates that the host is under significant resource pressure — typically due to CPU saturation, blocked I/O, or memory contention. While some load is normal, consistently high load (especially relative to the number of CPU cores) can signal an unhealthy or overloaded system.  --- ## Impact  If load remains high, the host may experience:  - Slower system and application performance - Backlogged scheduled jobs or delayed processing - Increased risk of timeouts, dropped requests, or service degradation.   High load can quickly lead to cascading failures or degraded user experience for upstream services EIQ and frontend and downstream services including Gentrack.   ### Initial troubleshooting  1. Identify the affected host from the alert. 2. Open [**Infrastructure > Host Details**](https://app.datadoghq.com/infrastructure/host) for prt-mule-p02.genesispower.co.nz. 3. In the **Metrics tab**, examine:    - `system.load.1`    - `system.cpu.user`, `system.cpu.system`, `system.io.await`, `system.mem.pct_usable` 4. Use [**Live Processes**](https://app.datadoghq.com/infrastructure/processes) to find CPU- or I/O-heavy processes.              ###  Related links  * [Host Map](https://app.datadoghq.com/infrastructure/map) * [Live Processes](https://app.datadoghq.com/process?query=host%3Aprt-mule-p02.genesispower.co.nz) * [System Dashboards](https://app.datadoghq.com/dashboard/lists) * [Monitor Documentation](https://docs.datadoghq.com/monitors/)  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/b15d50ee3b0f0166f1a6ed76ab3346247473430a.png)](/monitors/204790322?group=host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758673802000&to_ts=1758675002000&event_id=8294855179642131017&link_source=monitor_notif)  **system.load.5** over **env:prod,host:prt-mule-p02.genesispower.co.nz,service:mule** was **> 350.0** on average during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 00:45:02 UTC.  - - -  [[Monitor Status](/monitors/204790322?group=host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758673802000&to_ts=1758675002000&event_id=8294855179642131017&link_source=monitor_notif)] · [[Edit Monitor](/monitors/204790322/edit?link_source=monitor_notif)] · [[View prt-mule-p02.genesispower.co.nz](/infrastructure?filter=prt-mule-p02.genesispower.co.nz&link_source=monitor_notif)] · [[Show Processes](/process?from_ts=1758673802000&to_ts=1758674822000&live=false&showSummaryGraphs=true&sort=cpu%2CDESC&query=host%3Aprt-mule-p02.genesispower.co.nz&link_source=monitor_notif)] · [[Related Logs](/logs?query=%28service%3Amule+%2C+env%3Aprod%29+AND+host%3Aprt-mule-p02.genesispower.co.nz&from_ts=1758673802000&to_ts=1758674702000&live=false&link_source=monitor_notif)] %%%",2025-09-24 00:45:02,"env:prod,host:prt-mule-p02.genesispower.co.nz,location:prt_datacentre,monitor,priority:p3,service:mule,source:alert,team:ge-integration,tier:tier_1",error
[P3] [Triggered on {resource_name:get_/v1/exp/supplypointandmetering/devices}] [Tier 1] Mule Prod API is reporting more errors than expected,%%% Mule Prod  API get_/v1/exp/supplypointandmetering/devices is reporting higher  error rate than expected     @slack-integration-support @teams-monitoring  @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/57bb08b770a58150613d283ee0dad97e202bb38e.png)](/monitors/213660002?group=resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758673742000&to_ts=1758674942000&event_id=8294854188714888298&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request.errors{env:prod}.as_rate()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 00:44:02 UTC.  - - -  [[Monitor Status](/monitors/213660002?group=resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758673742000&to_ts=1758674942000&event_id=8294854188714888298&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213660002/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Fsupplypointandmetering%2Fdevices&from_ts=1758673742000&to_ts=1758674642000&live=false&link_source=monitor_notif)] %%%,2025-09-24 00:44:02,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/supplypointandmetering/devices,service:mule,source:alert,team:ge-integration,tier:tier_1",error
[P3] [Recovered on {resource_name:get_/v1/exp/customers-billingaccounts/}] [Tier 1] Mule Prod API is reporting more errors than expected,%%%    @slack-integration-support @teams-monitoring  @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/cc717ec7b785c77bf37ad464cabaf1c0e08de469.png)](/monitors/213660002?group=resource_name%3Aget_%2Fv1%2Fexp%2Fcustomers-billingaccounts%2F&from_ts=1758673622000&to_ts=1758674822000&event_id=8294852163976653137&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request.errors{env:prod}.as_rate()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Tue Sep 23 2025 23:37:02 UTC.  - - -  [[Monitor Status](/monitors/213660002?group=resource_name%3Aget_%2Fv1%2Fexp%2Fcustomers-billingaccounts%2F&from_ts=1758673622000&to_ts=1758674822000&event_id=8294852163976653137&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213660002/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Fcustomers-billingaccounts%2F&from_ts=1758673622000&to_ts=1758674522000&live=false&link_source=monitor_notif)] %%%,2025-09-24 00:42:02,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/customers-billingaccounts/,service:mule,source:alert,team:ge-integration,tier:tier_1",success
[P3] [Triggered on {http.status_code:500}] [Tier 3 ] Errors on Prod  esb-connector-service are increasing,"%%% 50.0 errors on prod esb connector-service since 2025-09-24 00:41:28 This can have a downstream and upstream effect on EIQ services and other endpoints  **  Impact   If Error rate is high   - Upstream impact to EIQ   - increase in 500 errors for customers  - Downstream systems may also be affected  ** Troubleshooting - Check which api's are reporting errors - Assign ticket to Integration team   ###  Related links  * [Container process ](https://app.datadoghq.com/serverless/azure/container-apps?fromUser=false&group=&panel_end=1757367600000&panel_paused=false&panel_start=1757364000000&selection=container_apps%2Bc9decce4-d5a4-4daf-b0b9-a3c82aa75f3b%2Besb-connector-service%2Barg-aue-npdsi-eiq-be-01&text_search=esb-connector&start=1757364000000&end=1757367600000&paused=false) * [System Dashboards](https://app.datadoghq.com/dashboard/lists)  @slack-eiq-infrastructure-alerts @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/af4a8879bafa3caf4175ec887dce4ab3ff153eac.png)](/monitors/212107528?group=http.status_code%3A500&from_ts=1758673588000&to_ts=1758674788000&event_id=8294851593770565716&link_source=monitor_notif)  **trace.express.request.errors** over **env:prod,http.status_code:500,service:esb-connector-service** was **> 50.0** in total during the **last 5m**.  The monitor was last triggered at Wed Sep 24 2025 00:41:28 UTC.  - - -  [[Monitor Status](/monitors/212107528?group=http.status_code%3A500&from_ts=1758673588000&to_ts=1758674788000&event_id=8294851593770565716&link_source=monitor_notif)] · [[Edit Monitor](/monitors/212107528/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28service%3Aesb-connector-service%2C+env%3Aprod%29+AND+http.status_code%3A500&from_ts=1758674188000&to_ts=1758674488000&live=false&link_source=monitor_notif)] %%%",2025-09-24 00:41:28,"env:prod,http.status_code:500,monitor,priority:p3,service:esb-connector-service,source:alert,team:ge-digital-services,team:ge-integration,tier:tier_1",error
[P3] [Recovered on {http.status_code:500}] [Tier 3 ] Errors on Prod  esb-connector-service are increasing,"%%%   @slack-eiq-infrastructure-alerts @teams-monitoring @webhook-Rootly  The monitor was marked as **Recovered** on **env:prod,http.status_code:500,service:esb-connector-service** by jacqui.rennie@ddsit.co.nz.  The monitor was last triggered at Tue Sep 23 2025 23:55:28 UTC.  - - -  [[Monitor Status](/monitors/212107528?group=http.status_code%3A500&from_ts=1758673540000&to_ts=1758674740000&event_id=8294849787278840973&link_source=monitor_notif)] · [[Edit Monitor](/monitors/212107528/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28service%3Aesb-connector-service%2C+env%3Aprod%29+AND+http.status_code%3A500&from_ts=1758674140000&to_ts=1758674440000&live=false&link_source=monitor_notif)] %%%",2025-09-24 00:40:40,"env:prod,http.status_code:500,monitor,priority:p3,service:esb-connector-service,source:alert,team:ge-digital-services,team:ge-integration,tier:tier_1",success
"Latency increased on the GET /v1/exp/customers-billingaccounts/? resource in billingaccounts-exp-api, impacting org.mule.module.reboot.mulecontainerbootstrap",%%% New Watchdog Story detected on service org.mule.module.reboot.mulecontainerbootstrap  [View Watchdog Story](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  [![Metric Graph]()](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  %%%,2025-09-24 00:40:32,"env:prod,resource_hash:c224ee4a5027ef29,resource_name:get_/v1/exp/customers-billingaccounts/,service:org.mule.module.reboot.mulecontainerbootstrap,source:watchdog,story_category:apm,story_key:1672dbc7-51f4-5c06-9901-44511c60eda5,story_type:latency,team:ge-integration",info
"Latency increased on the GET /v1/exp/customers-billingaccounts/? resource in billingaccounts-exp-api, impacting mobile-api-service",%%% New Watchdog Story detected on service mobile-api-service  [View Watchdog Story](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  [![Metric Graph]()](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  %%%,2025-09-24 00:40:32,"env:prod,resource_hash:84f3f138dc818fb8,resource_name:get_/drd/navigation,service:mobile-api-service,source:watchdog,story_category:apm,story_key:1672dbc7-51f4-5c06-9901-44511c60eda5,story_type:latency,team:ge-integration",info
Latency increased on the GET /v1/exp/customers-billingaccounts/? resource in billingaccounts-exp-api,%%% New Watchdog Story detected on service billingaccounts-exp-api  [View Watchdog Story](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  [![Metric Graph]()](/watchdog/story/1672dbc7-51f4-5c06-9901-44511c60eda5)  %%%,2025-09-24 00:40:32,"env:prod,resource_hash:c224ee4a5027ef29,resource_name:get_/v1/exp/customers-billingaccounts/,service:billingaccounts-exp-api,source:watchdog,story_category:apm,story_key:1672dbc7-51f4-5c06-9901-44511c60eda5,story_type:latency,team:ge-integration",info
[P3] [Recovered] [Tier 1] PROD NGINX error rate has increased,"%%%  PROD NGINX is reporting an elevated error rate of `1.0%` for Mule traffic over the past 5 minutes. This may indicate issues with upstream services, misconfigurations, or traffic anomalies.  Impact  -   **Service Reliability:** Increased 4xx/5xx errors may result in failed or degraded API responses. -   **User Experience:** End users may encounter timeouts, gateway errors, or failed transactions. -   **Downstream Systems:** Potential cascading failures or retries in dependent service  Troubleshooting steps  1.  **Check NGINX Metrics :**\     Look for spikes in 4xx/5xx errors and identify affected endpoints. 3.  **Review Recent Deployments:**\     Check for recent changes to Mule APIs, NGINX config, or upstream services. 4.  **Validate Upstream Health:**\     Ensure Mule services are healthy and responsive. Mule API Gateway hosts (*rt-mule-p01) and container, esb-connector-service  5.  **Check Traffic Patterns:**\     Look for unusual spikes or patterns in request volume.      @slack-Genesis_Energy-integration-support   ***  ### Related links    [Host Map](https://app.datadoghq.com/infrastructure/map)  [Live Processes](https://app.datadoghq.com/process)   [System Dashboards](https://app.datadoghq.com/dashboard/lists)   [Monitor Documentation](https://docs.datadoghq.com/monitors/)  ***  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/77f2bd79282aecd2a2b48a7453f694ea6e684877.png)](/monitors/204752676?from_ts=1758673476000&to_ts=1758674676000&event_id=8294850730007224024&link_source=monitor_notif)  At least **100%** of **`(sum:universal.http.server{env:prod,error:true,service:mule}.as_count() / sum:universal.http.server{env:prod,service:mule}.as_count())`** values have been more than **2** deviations from the predicted values during the **last 10m**.  The monitor was last triggered at Wed Sep 24 2025 00:20:36 UTC.  - - -  [[Monitor Status](/monitors/204752676?from_ts=1758673476000&to_ts=1758674676000&event_id=8294850730007224024&link_source=monitor_notif)] · [[Edit Monitor](/monitors/204752676/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28error%3Atrue+%2Cservice%3Amule+%2Cenv%3Aprod%29+OR+%28service%3Amule+%2Cenv%3Aprod%29&from_ts=1758659976000&to_ts=1758674376000&live=false&link_source=monitor_notif)] %%%",2025-09-24 00:39:36,"env:prod,error:true,monitor,priority:p3,service:mule,source:alert,team:ge-integration,tier:tier_1",success
[P3] [Recovered on {resource_name:post_/esb/customer/getaccountbalance/v2}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%%  @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/9987c74277aaddd68cca86d457494eda9564d622.png)](/monitors/213661559?group=resource_name%3Apost_%2Fesb%2Fcustomer%2Fgetaccountbalance%2Fv2&from_ts=1758673439000&to_ts=1758674639000&event_id=8294850187082172262&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Tue Sep 23 2025 23:37:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Apost_%2Fesb%2Fcustomer%2Fgetaccountbalance%2Fv2&from_ts=1758673439000&to_ts=1758674639000&event_id=8294850187082172262&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Apost_%2Fesb%2Fcustomer%2Fgetaccountbalance%2Fv2&from_ts=1758659939000&to_ts=1758674339000&live=false&link_source=monitor_notif)] %%%",2025-09-24 00:38:59,"env:prod,monitor,priority:p3,resource_name:post_/esb/customer/getaccountbalance/v2,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",success
[P3] [Triggered on {resource_name:post_/esb/pricing/getsupplyagreementpricing/v1}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%% Increased Latency detected for Mule Request post_/esb/pricing/getsupplyagreementpricing/v1.  Increased Latency detected for the last 15 minutes . This latency is abnormal for this time.  ### Related links  -   [API Catalog (Endpoints) ](https://app.datadoghq.com/software?env=prod&fromUser=false&selectedComponent=endpoint&start=1757989687039&end=1757993287039) -   [Integration Dashboard ](https://app.datadoghq.com/dashboard/raf-4rd-tca/integration-production?fromUser=false&refresh_mode=sliding&tpl_var_host%5B0%5D=%2A&from_ts=1757989812916&to_ts=1757993412916&live=true) -   [Live Processes](https://app.datadoghq.com/process)    @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/ca171356d752905ea8aa6e54accab7cda57c67b9.png)](/monitors/213661559?group=resource_name%3Apost_%2Fesb%2Fpricing%2Fgetsupplyagreementpricing%2Fv1&from_ts=1758673379000&to_ts=1758674579000&event_id=8294849176601172388&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 00:37:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Apost_%2Fesb%2Fpricing%2Fgetsupplyagreementpricing%2Fv1&from_ts=1758673379000&to_ts=1758674579000&event_id=8294849176601172388&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Apost_%2Fesb%2Fpricing%2Fgetsupplyagreementpricing%2Fv1&from_ts=1758659879000&to_ts=1758674279000&live=false&link_source=monitor_notif)] %%%",2025-09-24 00:37:59,"env:prod,monitor,priority:p3,resource_name:post_/esb/pricing/getsupplyagreementpricing/v1,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",error
[P3] [Triggered on {resource_name:get_/v1/exp/productandcontract/supplyagreements/_/pricing}] [P3] [Tier 1] Mule Increased Latency detected for Mule Requests,"%%% Increased Latency detected for Mule Request get_/v1/exp/productandcontract/supplyagreements/_/pricing.  Increased Latency detected for the last 15 minutes . This latency is abnormal for this time.  ### Related links  -   [API Catalog (Endpoints) ](https://app.datadoghq.com/software?env=prod&fromUser=false&selectedComponent=endpoint&start=1757989687039&end=1757993287039) -   [Integration Dashboard ](https://app.datadoghq.com/dashboard/raf-4rd-tca/integration-production?fromUser=false&refresh_mode=sliding&tpl_var_host%5B0%5D=%2A&from_ts=1757989812916&to_ts=1757993412916&live=true) -   [Live Processes](https://app.datadoghq.com/process)    @slack-integration-support @teams-monitoring @webhook-Rootly  [![Metric Graph](https://p.datadoghq.com/snapshot/view/dd-snapshots-prod/org_1330387/2025-09-24/343f9c165c4497dc7390976474ef26a6607769c2.png)](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fproductandcontract%2Fsupplyagreements%2F_%2Fpricing&from_ts=1758673199000&to_ts=1758674399000&event_id=8294846150031422489&link_source=monitor_notif)  At least **100%** of **`sum:trace.grizzly.request{env:prod,span.kind:server}.as_count()`** values have been more than **3** deviations **above** the predicted values during the **last 15m**.  The monitor was last triggered at Wed Sep 24 2025 00:34:59 UTC.  - - -  [[Monitor Status](/monitors/213661559?group=resource_name%3Aget_%2Fv1%2Fexp%2Fproductandcontract%2Fsupplyagreements%2F_%2Fpricing&from_ts=1758673199000&to_ts=1758674399000&event_id=8294846150031422489&link_source=monitor_notif)] · [[Edit Monitor](/monitors/213661559/edit?link_source=monitor_notif)] · [[Related Logs](/logs?query=%28env%3Aprod%2Cspan.kind%3Aserver%29+AND+resource_name%3Aget_%2Fv1%2Fexp%2Fproductandcontract%2Fsupplyagreements%2F_%2Fpricing&from_ts=1758659699000&to_ts=1758674099000&live=false&link_source=monitor_notif)] %%%",2025-09-24 00:34:59,"env:prod,monitor,priority:p3,resource_name:get_/v1/exp/productandcontract/supplyagreements/_/pricing,service:mule,source:alert,span.kind:server,team:ge-integration,tier:tier_1",error
Latency increased on the GET /v1/exp/customers-billingaccounts/? resource in billingaccounts-exp-api,%%% New Watchdog Story detected on service billingaccounts-exp-api  [View Watchdog Story](/watchdog/story/204bd63d-febb-537c-9fb1-f47facf8304a)  [![Metric Graph]()](/watchdog/story/204bd63d-febb-537c-9fb1-f47facf8304a)  %%%,2025-09-24 00:30:16,"env:prod,resource_hash:c224ee4a5027ef29,resource_name:get_/v1/exp/customers-billingaccounts/,service:billingaccounts-exp-api,source:watchdog,story_category:apm,story_key:204bd63d-febb-537c-9fb1-f47facf8304a,story_type:latency,team:ge-integration",info
